"round","edges_removed","n_components","modularity"
14150,14150,7788,0.995186272056641
14151,14151,7789,0.995185960765449
14152,14152,7790,0.995185291582885
14153,14153,7791,0.995184622995537
14154,14154,7792,0.99518395500565
14155,14155,7793,0.995183287615464
14156,14156,7794,0.995182620827216
14157,14157,7795,0.995181954643198
14158,14158,7796,0.995181289065635
14159,14159,7797,0.995180624096802
14160,14160,7798,0.995179959738992
14161,14161,7799,0.99517929599448
14162,14162,7800,0.995178995020378
14163,14163,7801,0.995178332817735
14164,14164,7802,0.995177671235665
14165,14165,7803,0.995177010276462
14166,14166,7804,0.995176349942484
14167,14167,7805,0.995175690236006
14168,14168,7806,0.995175031159353
14169,14169,7807,0.995174372714905
14170,14170,7808,0.995173714904974
14171,14171,7809,0.995173057731899
14172,14172,7810,0.995172401198036
14173,14173,7811,0.995171745305766
14174,14174,7812,0.99517109005745
14175,14175,7813,0.995170435455445
14176,14176,7814,0.995169781502153
14177,14177,7815,0.995169128199952
14178,14178,7816,0.995168475551232
14179,14179,7817,0.995167823558413
14180,14180,7817,0.995176734169101
14181,14181,7818,0.995185293769598
14182,14182,7818,0.995194238243465
14183,14183,7819,0.995202831142643
14184,14184,7819,0.9952118096149
14185,14185,7820,0.995220435946626
14186,14186,7820,0.995229448553095
14187,14187,7821,0.995238108451837
14188,14188,7821,0.995247525632402
14189,14189,7822,0.995256590174542
14190,14190,7822,0.995264930214756
14191,14191,7823,0.995272915130961
14192,14192,7823,0.995281287158145
14193,14193,7824,0.995289303485228
14194,14194,7824,0.995297707627813
14195,14195,7825,0.995305755492839
14196,14196,7825,0.995314191879863
14197,14197,7826,0.995322271410516
14198,14198,7826,0.995331113682524
14199,14199,7827,0.995339599164036
14200,14200,7828,0.995338747141429
14201,14201,7829,0.99533789538904
14202,14202,7830,0.995337043908479
14203,14203,7831,0.995336192701436
14204,14204,7832,0.995335717224991
14205,14205,7833,0.995334866895549
14206,14206,7834,0.995334016845073
14207,14207,7835,0.99533316707526
14208,14208,7836,0.995332694347994
14209,14209,7837,0.995331845471818
14210,14210,7838,0.995331374296976
14211,14211,7839,0.995330526322941
14212,14212,7840,0.995329678638944
14213,14213,7841,0.995328831246673
14214,14214,7842,0.99532798414787
14215,14215,7843,0.99532751640429
14216,14216,7844,0.995326670227879
14217,14217,7845,0.995325824350556
14218,14218,7846,0.995324978774091
14219,14219,7847,0.995324133500214
14220,14220,7848,0.995323288530716
14221,14221,7849,0.995322443867331
14222,14222,7850,0.995321599511836
14223,14223,7851,0.995321137180294
14224,14224,7852,0.995320675827676
14225,14225,7853,0.995319833074879
14226,14226,7854,0.995318990637985
14227,14227,7855,0.995318148518781
14228,14228,7856,0.995317306719086
14229,14229,7857,0.995316465240716
14230,14230,7858,0.995316008145145
14231,14231,7859,0.995315167651649
14232,14232,7860,0.995314327485378
14233,14233,7861,0.99531348764815
14234,14234,7862,0.995312648141825
14235,14235,7863,0.995311808968217
14236,14236,7864,0.995310970129205
14237,14237,7865,0.995310131626618
14238,14238,7866,0.995309680229028
14239,14239,7867,0.995309229852384
14240,14240,7868,0.995308393051975
14241,14241,7869,0.995307556596387
14242,14242,7870,0.995306720487495
14243,14243,7871,0.995305884727196
14244,14244,7872,0.995305049317397
14245,14245,7873,0.995304214259982
14246,14246,7874,0.995303379556895
14247,14247,7875,0.995302545210009
14248,14248,7876,0.995301711221272
14249,14249,7877,0.995300877592594
14250,14250,7878,0.995300044325935
14251,14251,7879,0.995299211423198
14252,14252,7880,0.995298378886375
14253,14253,7881,0.995297546717375
14254,14254,7882,0.995297107185472
14255,14255,7883,0.995296276105704
14256,14256,7884,0.995295445400128
14257,14257,7885,0.995294615070726
14258,14258,7886,0.995293785119463
14259,14259,7887,0.995293349558674
14260,14260,7888,0.995292520719689
14261,14261,7889,0.995291692265312
14262,14262,7890,0.995290864197531
14263,14263,7891,0.995290036518388
14264,14264,7892,0.995289209229881
14265,14265,7893,0.995288382334042
14266,14266,7894,0.995287952303057
14267,14267,7895,0.99528712655196
14268,14268,7896,0.995286301200103
14269,14269,7897,0.995285476249588
14270,14270,7898,0.995285049588551
14271,14271,7899,0.995284225802017
14272,14272,7900,0.995283801020412
14273,14273,7901,0.99528297840806
14274,14274,7902,0.995282156208347
14275,14275,7903,0.995281734090119
14276,14276,7904,0.995280913079517
14277,14277,7905,0.995280092488333
14278,14278,7906,0.995279272318668
14279,14279,7907,0.995278452572642
14280,14280,7908,0.995277633252404
14281,14281,7909,0.995276814360059
14282,14282,7910,0.995275995897766
14283,14283,7911,0.995275177867661
14284,14284,7912,0.995274360271912
14285,14285,7913,0.995273543112667
14286,14286,7914,0.995272726392088
14287,14287,7915,0.995271910112363
14288,14288,7916,0.995271094275662
14289,14289,7917,0.995270278884177
14290,14290,7918,0.995269463940095
14291,14291,7919,0.995268649445627
14292,14292,7920,0.995267835402965
14293,14293,7921,0.995267021814349
14294,14294,7922,0.995266208681986
14295,14295,7923,0.995265396008093
14296,14296,7924,0.995264583794917
14297,14297,7925,0.995263772044698
14298,14298,7926,0.995262960759682
14299,14299,7927,0.99526214994214
14300,14300,7928,0.995261339594324
14301,14301,7929,0.995260529718502
14302,14302,7930,0.995259720316953
14303,14303,7931,0.995258911391953
14304,14304,7932,0.995258102945814
14305,14305,7933,0.995257294980815
14306,14306,7934,0.995256487499273
14307,14307,7935,0.995255680503494
14308,14308,7936,0.995254873995804
14309,14309,7937,0.995254067978533
14310,14310,7938,0.995253262454008
14311,14311,7939,0.995252457424555
14312,14312,7940,0.995251652892561
14313,14313,7941,0.995250848860355
14314,14314,7942,0.995250045330308
14315,14315,7943,0.995249242304806
14316,14316,7944,0.995248439786204
14317,14317,7945,0.995247637776888
14318,14318,7946,0.995246836279268
14319,14319,7947,0.995246035295743
14320,14320,7948,0.995245651073586
14321,14321,7949,0.995244851505507
14322,14322,7950,0.995244052459284
14323,14323,7951,0.995243253937362
14324,14324,7952,0.995242455942171
14325,14325,7953,0.995241658476147
14326,14326,7954,0.995240861541757
14327,14327,7955,0.995240484057624
14328,14328,7956,0.995240107877475
14329,14329,7957,0.995239313321255
14330,14330,7958,0.995238519307624
14331,14331,7959,0.995237725839074
14332,14332,7960,0.995236932918105
14333,14333,7961,0.995236140547227
14334,14334,7962,0.995235348728956
14335,14335,7963,0.995234979466504
14336,14336,7964,0.995234611537631
14337,14337,7965,0.995234244946486
14338,14338,7966,0.995233456531109
14339,14339,7967,0.995232668682646
14340,14340,7968,0.995232305349509
14341,14341,7969,0.995231519033304
14342,14342,7970,0.995230733292275
14343,14343,7971,0.995229948129061
14344,14344,7972,0.995229163546249
14345,14345,7973,0.995228379546443
14346,14346,7974,0.99522759613229
14347,14347,7975,0.995226813306374
14348,14348,7976,0.995226031071367
14349,14349,7977,0.995225249429905
14350,14350,7978,0.995224896261302
14351,14351,7979,0.995224116210949
14352,14352,7980,0.995223765432097
14353,14353,7981,0.995222986985768
14354,14354,7982,0.995222209147413
14355,14355,7983,0.995221431919746
14356,14356,7984,0.995220655305466
14357,14357,7985,0.995219879307283
14358,14358,7986,0.995219103927911
14359,14359,7987,0.995218329170087
14360,14360,7988,0.995217555036561
14361,14361,7989,0.995216781530046
14362,14362,7990,0.995216008653323
14363,14363,7991,0.995215236409157
14364,14364,7992,0.995214464800309
14365,14365,7993,0.995214127705844
14366,14366,7994,0.995213357780446
14367,14367,7995,0.995213023185052
14368,14368,7996,0.995212254956554
14369,14369,7997,0.995211487378528
14370,14370,7998,0.995210720453752
14371,14371,7999,0.995210390496609
14372,14372,8000,0.995209625294782
14373,14373,8001,0.995208860755338
14374,14374,8002,0.995208096881149
14375,14375,8003,0.99520777162147
14376,14376,8004,0.995207009496565
14377,14377,8005,0.995206248046106
14378,14378,8006,0.99520592645163
14379,14379,8007,0.995205166770749
14380,14380,8008,0.995204407773624
14381,14381,8009,0.99520364946321
14382,14382,8010,0.995202891842449
14383,14383,8011,0.995202576158143
14384,14384,8012,0.995201820340321
14385,14385,8013,0.995201065221613
14386,14386,8014,0.995200310804987
14387,14387,8015,0.995199557093419
14388,14388,8016,0.99519880408992
14389,14389,8017,0.995198051797507
14390,14390,8018,0.995197744378929
14391,14391,8019,0.995196993936619
14392,14392,8020,0.995196244215033
14393,14393,8021,0.995195495217208
14394,14394,8022,0.995194746946219
14395,14395,8023,0.995193999405143
14396,14396,8024,0.995193252597012
14397,14397,8025,0.995192506524939
14398,14398,8026,0.995191761192006
14399,14399,8027,0.995191016601305
14400,14400,8028,0.995190272755969
14401,14401,8029,0.995189978459821
14402,14402,8030,0.995189236540057
14403,14403,8031,0.995188495375655
14404,14404,8032,0.99518775496977
14405,14405,8033,0.995187015325542
14406,14406,8034,0.995186276446159
14407,14407,8035,0.995185538334802
14408,14408,8036,0.99518480099466
14409,14409,8037,0.995184064428942
14410,14410,8038,0.99518332864084
14411,14411,8039,0.995182593633592
14412,14412,8040,0.995181859410435
14413,14413,8041,0.99518112597459
14414,14414,8042,0.995180393329346
14415,14415,8043,0.995179661477925
14416,14416,8044,0.995178930423643
14417,14417,8045,0.995178200169745
14418,14418,8046,0.995177470719542
14419,14419,8047,0.995176742076341
14420,14420,8047,0.995186525011967
14421,14421,8048,0.995195871445583
14422,14422,8048,0.995205695840303
14423,14423,8049,0.995215082949486
14424,14424,8049,0.995224948987842
14425,14425,8050,0.995234376955105
14426,14426,8050,0.995244284822609
14427,14427,8051,0.99525375383147
14428,14428,8051,0.995264164219847
14429,14429,8052,0.995274135844443
14430,14430,8052,0.995283206035735
14431,14431,8053,0.995291834014114
14432,14432,8053,0.995300943047334
14433,14433,8054,0.995309609066224
14434,14434,8054,0.99531875711542
14435,14435,8055,0.99532746134673
14436,14436,8055,0.995336648586846
14437,14437,8056,0.995345391203368
14438,14438,8056,0.995355082766931
14439,14439,8057,0.995364329796493
14440,14440,8058,0.995363348041923
14441,14441,8059,0.995362366552333
14442,14442,8060,0.995361385329881
14443,14443,8061,0.995360404376689
14444,14444,8062,0.995359423694941
14445,14445,8063,0.995358443286796
14446,14446,8064,0.995357931718905
14447,14447,8065,0.995356952318426
14448,14448,8066,0.995355973198728
14449,14449,8067,0.995355464290276
14450,14450,8068,0.995354486194704
14451,14451,8069,0.995353979227925
14452,14452,8070,0.995353002167978
14453,14453,8071,0.995352025401227
14454,14454,8072,0.995351048929921
14455,14455,8073,0.995350545429964
14456,14456,8074,0.995349570016204
14457,14457,8075,0.995348594905319
14458,14458,8076,0.995347620099578
14459,14459,8077,0.995346645601265
14460,14460,8078,0.995345671412664
14461,14461,8079,0.995344697536091
14462,14462,8080,0.995343723973818
14463,14463,8081,0.995342750728195
14464,14464,8082,0.995342254638672
14465,14465,8083,0.995341282499275
14466,14466,8084,0.99534031068417
14467,14467,8085,0.995339339195729
14468,14468,8086,0.995338368036273
14469,14469,8087,0.995337397208197
14470,14470,8088,0.995336906357287
14471,14471,8089,0.995335936669183
14472,14472,8090,0.995334967320258
14473,14473,8091,0.995333998312932
14474,14474,8092,0.99533302964961
14475,14475,8093,0.99533206133269
14476,14476,8094,0.995331093364617
14477,14477,8095,0.995330125747819
14478,14478,8096,0.995329641908597
14479,14479,8097,0.995328675477351
14480,14480,8098,0.995328193781389
14481,14481,8099,0.995327228548349
14482,14482,8100,0.99532626368027
14483,14483,8101,0.99532529917964
14484,14484,8102,0.995324335048961
14485,14485,8103,0.995323371290722
14486,14486,8104,0.995322407907474
14487,14487,8105,0.995321444901681
14488,14488,8106,0.995320482275927
14489,14489,8107,0.995319520032715
14490,14490,8108,0.995318558174613
14491,14491,8109,0.995317596704176
14492,14492,8110,0.995316635623965
14493,14493,8111,0.995315674936536
14494,14494,8112,0.995314714644522
14495,14495,8113,0.99531424635762
14496,14496,8114,0.995313287351982
14497,14497,8115,0.99531232875025
14498,14498,8116,0.995311370555073
14499,14499,8117,0.995310906331887
14500,14500,8118,0.99530994944844
14501,14501,8119,0.995308992980177
14502,14502,8120,0.995308036929782
14503,14503,8121,0.995307081299898
14504,14504,8122,0.995306126093241
14505,14505,8123,0.995305171312472
14506,14506,8124,0.995304713973733
14507,14507,8125,0.995303760548752
14508,14508,8126,0.995302807558533
14509,14509,8127,0.995302353509179
14510,14510,8128,0.995301401894799
14511,14511,8129,0.995300450724168
14512,14512,8130,0.995299499999993
14513,14513,8131,0.995298549725096
14514,14514,8132,0.995298100903701
14515,14515,8133,0.99529715203752
14516,14516,8134,0.995296203629699
14517,14517,8135,0.995295255683073
14518,14518,8136,0.995294308200438
14519,14519,8137,0.995293361184619
14520,14520,8138,0.995292414638481
14521,14521,8139,0.99529197309541
14522,14522,8140,0.995291028004346
14523,14523,8141,0.995290083392301
14524,14524,8142,0.995289139262135
14525,14525,8143,0.995288195616746
14526,14526,8144,0.995287252459058
14527,14527,8145,0.995286309791958
14528,14528,8146,0.995285367618371
14529,14529,8147,0.995284425941228
14530,14530,8148,0.995283484763477
14531,14531,8149,0.995282544088077
14532,14532,8150,0.995281603917963
14533,14533,8151,0.995280664256139
14534,14534,8152,0.995279725105585
14535,14535,8153,0.995278786469293
14536,14536,8154,0.99527784835025
14537,14537,8155,0.995276910751488
14538,14538,8156,0.995275973676027
14539,14539,8157,0.995275037126906
14540,14540,8158,0.995274101107186
14541,14541,8159,0.995273165619912
14542,14542,8160,0.995272230668141
14543,14543,8161,0.995271296254983
14544,14544,8162,0.995270362383495
14545,14545,8163,0.995269429056823
14546,14546,8164,0.995269013721563
14547,14547,8165,0.995268082020596
14548,14548,8166,0.995267150874596
14549,14549,8167,0.995266220286717
14550,14550,8168,0.995265290260108
14551,14551,8169,0.995264360797929
14552,14552,8170,0.995263431903374
14553,14553,8171,0.995262503579641
14554,14554,8172,0.995261575829915
14555,14555,8173,0.995260648657424
14556,14556,8174,0.9952597220654
14557,14557,8175,0.995258796057058
14558,14558,8176,0.995257870635677
14559,14559,8177,0.995256945804495
14560,14560,8178,0.995256021566784
14561,14561,8179,0.995255623356561
14562,14562,8180,0.99525470085471
14563,14563,8181,0.995253778957043
14564,14564,8182,0.995252857666903
14565,14565,8183,0.995251936987589
14566,14566,8184,0.995251016922469
14567,14567,8185,0.995250097474903
14568,14568,8186,0.99524970786973
14569,14569,8187,0.995249319978633
14570,14570,8188,0.995248403495394
14571,14571,8189,0.995247487644925
14572,14572,8190,0.995246572430644
14573,14573,8191,0.995245657855998
14574,14574,8192,0.9952447439244
14575,14575,8193,0.99524383063933
14576,14576,8194,0.995243451608488
14577,14577,8195,0.995243074334473
14578,14578,8196,0.995242698823327
14579,14579,8197,0.995241789819273
14580,14580,8198,0.995240881481771
14581,14581,8199,0.995240510185554
14582,14582,8200,0.995239603747752
14583,14583,8201,0.995238697988007
14584,14584,8202,0.995237792909897
14585,14585,8203,0.995236888517013
14586,14586,8204,0.995235984812952
14587,14587,8205,0.995235081801314
14588,14588,8206,0.995234179485739
14589,14589,8207,0.995233277869863
14590,14590,8208,0.995232376957314
14591,14591,8209,0.995231476751789
14592,14592,8210,0.99523111979167
14593,14593,8211,0.995230221576778
14594,14594,8212,0.995229867747622
14595,14595,8213,0.995228971541727
14596,14596,8214,0.995228076063132
14597,14597,8215,0.995227181315569
14598,14598,8216,0.995226287302821
14599,14599,8217,0.99522539402865
14600,14600,8218,0.995224501496821
14601,14601,8219,0.995223609711162
14602,14602,8220,0.995222718675466
14603,14603,8221,0.995221828393583
14604,14604,8222,0.995220938869322
14605,14605,8223,0.995220050106563
14606,14606,8224,0.995219162109163
14607,14607,8225,0.995218274880994
14608,14608,8226,0.995217940117228
14609,14609,8227,0.995217055019187
14610,14610,8228,0.995216723555145
14611,14611,8229,0.995215840606604
14612,14612,8230,0.995214958448751
14613,14613,8231,0.995214077085554
14614,14614,8232,0.995213751705807
14615,14615,8233,0.995212872529351
14616,14616,8234,0.995211994160488
14617,14617,8235,0.995211116603195
14618,14618,8236,0.995210797393867
14619,14619,8237,0.995209922061118
14620,14620,8238,0.99520960626472
14621,14621,8239,0.995208733176517
14622,14622,8240,0.995207860922137
14623,14623,8241,0.995206989505704
14624,14624,8242,0.995206118931343
14625,14625,8243,0.995205249203185
14626,14626,8244,0.995204380325413
14627,14627,8245,0.995203512302207
14628,14628,8246,0.995203208604358
14629,14629,8247,0.995202342901484
14630,14630,8248,0.995201478066717
14631,14631,8249,0.995200614104339
14632,14632,8250,0.995200316885477
14633,14633,8251,0.995199455283058
14634,14634,8252,0.995198594566752
14635,14635,8253,0.995197734740904
14636,14636,8254,0.995196875809797
14637,14637,8255,0.995196017777773
14638,14638,8256,0.995195160649188
14639,14639,8257,0.995194304428378
14640,14640,8258,0.995193449119723
14641,14641,8259,0.995192594727655
14642,14642,8260,0.995191741256533
14643,14643,8261,0.995191461258161
14644,14644,8262,0.99519061025545
14645,14645,8263,0.995189760188017
14646,14646,8264,0.99518891106033
14647,14647,8265,0.995188062876891
14648,14648,8266,0.995187215642219
14649,14649,8267,0.995186369360803
14650,14650,8268,0.995185524037187
14651,14651,8269,0.995184679675959
14652,14652,8270,0.995183836281643
14653,14653,8271,0.995182993858882
14654,14654,8272,0.995182152412216
14655,14655,8273,0.995181311946329
14656,14656,8274,0.995180472465815
14657,14657,8275,0.995179633975352
14658,14658,8276,0.995178796479585
14659,14659,8277,0.995177959983219
14660,14660,8278,0.995177124490941
14661,14661,8279,0.995176290007505
14662,14662,8280,0.995175456537616
14663,14663,8280,0.99518632409432
14664,14664,8281,0.995196632371958
14665,14665,8281,0.995207552070137
14666,14666,8282,0.995217911351772
14667,14667,8282,0.995228883454137
14668,14668,8283,0.995239293999173
14669,14669,8283,0.995250318770061
14670,14670,8284,0.995260780839407
14671,14671,8284,0.995271858544624
14672,14672,8285,0.995282372400748
14673,14673,8285,0.995294094687613
14674,14674,8286,0.995305253261749
14675,14675,8286,0.995315253592386
14676,14676,8287,0.995324685187559
14677,14677,8287,0.99533473409112
14678,14678,8288,0.995344213088775
14679,14679,8288,0.995354310812051
14680,14680,8289,0.995363837455419
14681,14681,8289,0.995373984246669
14682,14682,8290,0.995383558780496
14683,14683,8290,0.995393754889413
14684,14684,8291,0.995403377559868
14685,14685,8291,0.995414222411571
14686,14686,8292,0.995424493953098
14687,14687,8293,0.995423381497477
14688,14688,8294,0.9954222693521
14689,14689,8295,0.995421157520069
14690,14690,8296,0.99542004600439
14691,14691,8297,0.99541893480811
14692,14692,8298,0.995418427726115
14693,14693,8299,0.995417317841931
14694,14694,8300,0.995416208287506
14695,14695,8301,0.995415704853181
14696,14696,8302,0.995414596634897
14697,14697,8303,0.995413488756841
14698,14698,8304,0.99541298901476
14699,14699,8305,0.995411882497221
14700,14700,8306,0.995410776330467
14701,14701,8307,0.995410280325681
14702,14702,8308,0.995409175544089
14703,14703,8309,0.99540807112402
14704,14704,8310,0.995406967068681
14705,14705,8311,0.995405863381323
14706,14706,8312,0.995404760065198
14707,14707,8313,0.995403657123569
14708,14708,8314,0.995402554559711
14709,14709,8315,0.995401452376938
14710,14710,8316,0.995400966493022
14711,14711,8317,0.995399865766479
14712,14712,8318,0.995398765432101
14713,14713,8319,0.995397665493251
14714,14714,8320,0.995396565953277
14715,14715,8321,0.995395466815549
14716,14716,8322,0.995394988120106
14717,14717,8323,0.995393890488126
14718,14718,8324,0.995392793269768
14719,14719,8325,0.995391696468491
14720,14720,8326,0.995390600087692
14721,14721,8327,0.99538950413086
14722,14722,8328,0.995388408601477
14723,14723,8329,0.995387313503018
14724,14724,8330,0.995386844436433
14725,14725,8331,0.99538575091071
14726,14726,8332,0.99538528482699
14727,14727,8333,0.995384192892837
14728,14728,8334,0.995383101409632
14729,14729,8335,0.995382010380963
14730,14730,8336,0.995380919810399
14731,14731,8337,0.99537982970156
14732,14732,8338,0.995378740058079
14733,14733,8339,0.995377650883574
14734,14734,8340,0.9953765621817
14735,14735,8341,0.995375473956132
14736,14736,8342,0.995374386210531
14737,14737,8343,0.995373298948622
14738,14738,8344,0.995372212174089
14739,14739,8345,0.995371125890672
14740,14740,8346,0.995370677048047
14741,14741,8347,0.995369592477583
14742,14742,8348,0.995368508410733
14743,14743,8349,0.995367424851275
14744,14744,8350,0.995366341803002
14745,14745,8351,0.995365899825419
14746,14746,8352,0.995364818536625
14747,14747,8353,0.995363737771754
14748,14748,8354,0.995362657534677
14749,14749,8355,0.995361577829266
14750,14750,8356,0.995360498659431
14751,14751,8357,0.995359420029074
14752,14752,8358,0.995358987603303
14753,14753,8359,0.995357910798067
14754,14754,8360,0.995356834545409
14755,14755,8361,0.995356406717233
14756,14756,8362,0.995355332319768
14757,14757,8363,0.995354258488157
14758,14758,8364,0.995353185226411
14759,14759,8365,0.995352112538559
14760,14760,8366,0.995351691999742
14761,14761,8367,0.995350621216368
14762,14762,8368,0.995349551020409
14763,14763,8369,0.995348481415985
14764,14764,8370,0.995347412407248
14765,14765,8371,0.995346343998333
14766,14766,8372,0.995345276193395
14767,14767,8373,0.995344208996648
14768,14768,8374,0.995343142412253
14769,14769,8375,0.995342076444462
14770,14770,8376,0.995341011097478
14771,14771,8377,0.995339946375569
14772,14772,8378,0.995338882282993
14773,14773,8379,0.995337818824045
14774,14774,8380,0.99533675600302
14775,14775,8381,0.995335693824252
14776,14776,8382,0.995334632292043
14777,14777,8383,0.995333571410778
14778,14778,8384,0.995332511184807
14779,14779,8385,0.995331451618543
14780,14780,8386,0.995330392716378
14781,14781,8387,0.995330001959041
14782,14782,8388,0.995328945170239
14783,14783,8389,0.995327889060197
14784,14784,8390,0.995326833633394
14785,14785,8391,0.995325778894353
14786,14786,8392,0.995324724847566
14787,14787,8393,0.995323671497583
14788,14788,8394,0.995322618848944
14789,14789,8395,0.995321566906247
14790,14790,8396,0.995320515674038
14791,14791,8397,0.995319465156976
14792,14792,8398,0.995318415359653
14793,14793,8399,0.995317366286732
14794,14794,8400,0.99531631794286
14795,14795,8401,0.995315270332754
14796,14796,8402,0.995314223461076
14797,14797,8403,0.995313177332573
14798,14798,8404,0.99531213195198
14799,14799,8405,0.995311087324055
14800,14800,8406,0.995310043453578
14801,14801,8407,0.995309000345348
14802,14802,8408,0.995307958004171
14803,14803,8409,0.995306916434894
14804,14804,8410,0.995305875642384
14805,14805,8411,0.995304835631503
14806,14806,8412,0.995303796407144
14807,14807,8413,0.995302757974214
14808,14808,8414,0.995302409133987
14809,14809,8415,0.995301373107936
14810,14810,8416,0.995300337889617
14811,14811,8417,0.995299303484026
14812,14812,8418,0.9952982698962
14813,14813,8419,0.995297237131152
14814,14814,8420,0.995296205193946
14815,14815,8421,0.99529586858017
14816,14816,8422,0.995295534442854
14817,14817,8423,0.9952945066611
14818,14818,8424,0.995293479730528
14819,14819,8425,0.995292453656324
14820,14820,8426,0.99529142844369
14821,14821,8427,0.995290404097802
14822,14822,8428,0.995289380623929
14823,14823,8429,0.99528905911233
14824,14824,8430,0.9952887401451
14825,14825,8431,0.995288423731956
14826,14826,8432,0.99528740630044
14827,14827,8433,0.995286389771856
14828,14828,8434,0.995285374151581
14829,14829,8435,0.995284359444996
14830,14830,8436,0.995283345657519
14831,14831,8437,0.995282332794592
14832,14832,8438,0.995281320861685
14833,14833,8439,0.995280309864245
14834,14834,8440,0.995279299807795
14835,14835,8441,0.995278290697849
14836,14836,8442,0.995277282539969
14837,14837,8443,0.995276275339712
14838,14838,8444,0.995275982808269
14839,14839,8445,0.995274978393524
14840,14840,8446,0.995274690368814
14841,14841,8447,0.995273688768279
14842,14842,8448,0.995272688156618
14843,14843,8449,0.995271688539572
14844,14844,8450,0.995270689922877
14845,14845,8451,0.995269692312285
14846,14846,8452,0.995268695713584
14847,14847,8453,0.995267700132555
14848,14848,8454,0.995266705575074
14849,14849,8455,0.99526571204696
14850,14850,8456,0.995264719554104
14851,14851,8457,0.995263728102396
14852,14852,8458,0.995262737697769
14853,14853,8459,0.995261748346195
14854,14854,8460,0.995261487600422
14855,14855,8461,0.99526050125125
14856,14856,8462,0.995260245279939
14857,14857,8463,0.995259261963658
14858,14858,8464,0.99525827973372
14859,14859,8465,0.995257298596216
14860,14860,8466,0.995257051398553
14861,14861,8467,0.99525607335239
14862,14862,8468,0.995255096418728
14863,14863,8469,0.995254120603815
14864,14864,8470,0.9952538823169
14865,14865,8471,0.995252909652669
14866,14866,8472,0.99525267632125
14867,14867,8473,0.995251706839371
14868,14868,8474,0.995250738510907
14869,14869,8475,0.995249771342219
14870,14870,8476,0.995248805339742
14871,14871,8477,0.995247840509846
14872,14872,8478,0.995246876859005
14873,14873,8479,0.995245914393705
14874,14874,8480,0.995244953120408
14875,14875,8481,0.995243993045663
14876,14876,8482,0.995243034176019
14877,14877,8483,0.995242824678061
14878,14878,8484,0.9952418691544
14879,14879,8485,0.995240914857339
14880,14880,8486,0.995239961793548
14881,14881,8487,0.995239009969693
14882,14882,8488,0.995238059392532
14883,14883,8489,0.995237110068764
14884,14884,8490,0.995236162005209
14885,14885,8491,0.995235215208628
14886,14886,8492,0.995234269685867
14887,14887,8493,0.995233325443783
14888,14888,8494,0.995233140818763
14889,14889,8495,0.995232200093465
14890,14890,8496,0.995231260671316
14891,14891,8497,0.995230322559275
14892,14892,8498,0.995229385764359
14893,14893,8499,0.995228450293585
14894,14894,8500,0.995227516154019
14895,14895,8501,0.99522658335274
14896,14896,8502,0.995225651896879
14897,14897,8503,0.995224721793568
14898,14898,8504,0.995223793049979
14899,14899,8505,0.995222865673313
14900,14900,8506,0.99522193967083
14901,14901,8507,0.995221015049776
14902,14902,8508,0.995220091817443
14903,14903,8509,0.99521916998116
14904,14904,8510,0.995219023043975
14905,14905,8511,0.9952188794435
14906,14906,8512,0.995218739192545
14907,14907,8513,0.995217825913954
14908,14908,8514,0.995216914073927
14909,14909,8515,0.995216003679945
14910,14910,8516,0.995215094739573
14911,14911,8516,0.99522745192437
14912,14912,8517,0.995239062499996
14913,14913,8517,0.995251488090001
14914,14914,8518,0.995263165314592
14915,14915,8518,0.995275659707919
14916,14916,8519,0.995287403973588
14917,14917,8519,0.995299967571074
14918,14918,8520,0.995311779272639
14919,14919,8520,0.995324412477842
14920,14920,8521,0.995336292012818
14921,14921,8521,0.995349785345841
14922,14922,8522,0.995362525216577
14923,14923,8522,0.995373716643024
14924,14924,8523,0.995384146844403
14925,14925,8523,0.995395401118651
14926,14926,8524,0.995405892352538
14927,14927,8524,0.995417209843867
14928,14928,8525,0.995427762473221
14929,14929,8525,0.995439143553447
14930,14930,8526,0.995449757943754
14931,14931,8526,0.995461202987238
14932,14932,8527,0.9954718795065
14933,14933,8527,0.995484191058935
14934,14934,8528,0.995495734280445
14935,14935,8529,0.995494443146548
14936,14936,8530,0.995493152361572
14937,14937,8531,0.995491861929963
14938,14938,8532,0.995491379129406
14939,14939,8533,0.995490090444718
14940,14940,8534,0.995488802128864
14941,14941,8535,0.995488324545659
14942,14942,8536,0.995487038013724
14943,14943,8537,0.995486564292791
14944,14944,8538,0.995485279571005
14945,14945,8539,0.995483995244942
14946,14946,8540,0.995482711319248
14947,14947,8541,0.995481427798583
14948,14948,8542,0.995480144687707
14949,14949,8543,0.99547968066725
14950,14950,8544,0.995478399438654
14951,14951,8545,0.99547711863606
14952,14952,8546,0.995475838264295
14953,14953,8547,0.995474558328155
14954,14954,8548,0.995473278832502
14955,14955,8549,0.995471999782207
14956,14956,8550,0.995470721182117
14957,14957,8551,0.995469443037187
14958,14958,8552,0.995468165352339
14959,14959,8553,0.99546688813252
14960,14960,8554,0.995466441704743
14961,14961,8555,0.995465166501002
14962,14962,8556,0.99546389177939
14963,14963,8557,0.995462617544954
14964,14964,8558,0.995461343802795
14965,14965,8559,0.995460070557979
14966,14966,8560,0.995459634595148
14967,14967,8561,0.995458363444043
14968,14968,8562,0.995457092807852
14969,14969,8563,0.99545582269183
14970,14970,8564,0.995454553101152
14971,14971,8565,0.995453284041105
